significance,loghbayesiancirc,standard,circenergy,circinc,circnullenergy,circnullinc,powerlaw,energyitf1,energyitf2,skypositiontheta,skypositionphi,jobNumber,nPixels,peakTime,peakFrequency,minTime,minFreq,deltaTime,deltaFreq,injIdx,triggerIdx,uniqIdx,filename,injscale,
117.9832, 117.9832, 395.2162, 350.4827, 222.2281, 44.7334, 172.9880, 149.8819, 144.7685, 250.4477, 1.2963, 0.8896, 0, 30, 1165173758.6713, 89.3515, 1165173756.1250, 71.0000, 4.5000, 42.0000, 107, 15, 20, 1, 10
472.9405, 472.9405, 1408.7023, 1280.8296, 805.9318, 127.8727, 602.7704, 497.5377, 444.3237, 964.3786, 1.3426, 0.7983, 0, 84, 1165173760.2600, 96.4724, 1165173755.3750, 59.0000, 7.5000, 90.0000, 110, 17, 21, 1, 10
39.1215, 39.1215, 133.1191, 115.5529, 73.1775, 17.5662, 59.9416, 40.8212, 54.2333, 78.8858, 1.3426, 0.7983, 0, 11, 1165173743.2608, 39.7315, 1165173737.5000, 36.7500, 10.0000, 5.5000, 118, 8, 22, 1, 10
19.5493, 19.5493, 58.8320, 55.8617, 40.4534, 2.9703, 18.3786, 15.2558, 11.5765, 47.2554, 1.2521, 0.9833, 0, 5, 1165173766.9320, 38.7186, 1165173765.7500, 36.5000, 2.0000, 4.0000, 124, 14, 23, 1, 10
880.1855, 880.1855, 2262.4452, 2146.0897, 1330.1628, 116.3555, 932.2824, 791.6900, 677.1578, 1585.2874, 1.3426, 0.7983, 0, 92, 1165173776.1442, 94.1508, 1165173772.8125, 42.0000, 4.3750, 164.0000, 130, 16, 24, 1, 10
1050.8338, 1050.8338, 2693.1796, 2568.1362, 1553.6076, 125.0434, 1139.5720, 937.6758, 851.7313, 1841.4483, 1.3426, 0.7983, 0, 109, 1165173778.5503, 97.3367, 1165173775.1875, 42.0000, 4.5000, 180.0000, 140, 15, 25, 1, 10
215.8397, 215.8397, 646.1685, 597.2844, 376.7894, 48.8841, 269.3791, 243.5654, 191.6822, 454.4863, 1.2963, 0.8896, 0, 42, 1165173779.8365, 106.9129, 1165173778.1875, 62.0000, 2.5000, 96.0000, 145, 17, 26, 1, 10
2243.1357, 2243.1357, 5597.3230, 5215.6246, 2977.5443, 381.6984, 2619.7787, 1754.9203, 2248.2770, 3349.0460, 1.2963, 0.8896, 0, 161, 1165173783.1010, 149.7714, 1165173778.8750, 107.0000, 9.7500, 136.0000, 149, 15, 27, 1, 10
225.7711, 225.7711, 626.6169, 592.0468, 379.7701, 34.5701, 246.8468, 226.8929, 173.3322, 453.2847, 1.2963, 0.8896, 0, 36, 1165173779.0992, 78.9404, 1165173776.1250, 63.0000, 5.2500, 36.0000, 150, 20, 28, 1, 10
1394.8580, 1394.8580, 3568.5081, 3365.3774, 1946.8113, 203.1306, 1621.6967, 1181.7469, 1284.8049, 2283.7032, 1.2963, 0.8896, 0, 132, 1165173784.0341, 147.4745, 1165173779.8750, 107.0000, 9.5000, 118.0000, 152, 15, 29, 1, 10
343.0847, 343.0847, 1059.7664, 949.9102, 562.9685, 109.8561, 496.7978, 369.2575, 447.0173, 612.7491, 1.3426, 0.7983, 0, 64, 1165173783.0535, 134.5916, 1165173780.6875, 82.0000, 3.6250, 124.0000, 158, 20, 30, 1, 10
104.3791, 104.3791, 317.9446, 283.3258, 171.6999, 34.6188, 146.2447, 90.0030, 123.6904, 194.2542, 1.2521, 0.9833, 0, 18, 1165173779.5066, 154.3147, 1165173773.5000, 151.2500, 11.0000, 7.0000, 164, 15, 31, 1, 10
888.8500, 888.8500, 2252.3465, 2152.6270, 1348.4599, 99.7195, 903.8866, 794.7175, 686.3328, 1566.0137, 1.2521, 0.9833, 0, 89, 1165173790.9652, 90.7380, 1165173787.8125, 38.0000, 4.1250, 148.0000, 168, 17, 32, 1, 10
22.8379, 22.8379, 72.8497, 67.0131, 39.0016, 5.8367, 33.8481, 25.1171, 29.0858, 43.7639, 1.2963, 0.8896, 0, 6, 1165173758.2647, 149.9158, 1165173755.5000, 149.2500, 5.0000, 1.5000, 174, 14, 33, 1, 10
16.4407, 16.4407, 64.1048, 52.8850, 45.8209, 11.2198, 18.2839, 16.7556, 7.9396, 56.1652, 1.3426, 0.7983, 0, 6, 1165173795.5988, 50.2615, 1165173795.3125, 46.0000, 0.5000, 12.0000, 187, 20, 34, 1, 10
502.9599, 502.9599, 1381.0179, 1294.0832, 840.9298, 86.9348, 540.0882, 477.7502, 381.2435, 999.7745, 1.2521, 0.9833, 0, 72, 1165173806.7632, 97.5875, 1165173804.5625, 46.0000, 3.0000, 144.0000, 197, 19, 35, 1, 10
490.8542, 490.8542, 1311.5501, 1219.3061, 732.1010, 92.2440, 579.4491, 493.9511, 469.3514, 842.1987, 1.2963, 0.8896, 0, 58, 1165173807.9400, 111.3626, 1165173806.7188, 52.0000, 1.7500, 152.0000, 199, 20, 36, 1, 10
75.6377, 75.6377, 246.2305, 222.4851, 140.3192, 23.7454, 105.9113, 65.7253, 72.2236, 174.0069, 1.2963, 0.8896, 0, 18, 1165173869.4968, 133.6141, 1165173862.5000, 132.2500, 14.0000, 3.0000, 247, 48, 37, 1, 10
256.3203, 256.3203, 732.2356, 678.2098, 427.2042, 54.0258, 305.0313, 267.2893, 220.6982, 511.5374, 1.2963, 0.8896, 0, 41, 1165173847.4294, 119.3127, 1165173846.6562, 60.0000, 1.1875, 160.0000, 269, 49, 38, 1, 10
122.9490, 122.9490, 370.1467, 335.1642, 226.7115, 34.9825, 143.4352, 85.7187, 80.5661, 289.5806, 1.2521, 0.9833, 0, 22, 1165173863.5500, 141.9901, 1165173857.5000, 138.7500, 12.0000, 6.0000, 272, 50, 39, 1, 10
19.8460, 19.8460, 63.0558, 57.3174, 33.2205, 5.7384, 29.8353, 14.7463, 27.0609, 35.9948, 1.3426, 0.7983, 0, 5, 1165173808.9561, 151.8260, 1165173807.5000, 151.2500, 3.0000, 1.5000, 277, 21, 40, 1, 10
71.2732, 71.2732, 231.5645, 213.6672, 147.9761, 17.8972, 83.5884, 79.9617, 51.6668, 179.8977, 1.2521, 0.9833, 0, 19, 1165173853.9131, 89.4600, 1165173852.9375, 66.0000, 1.6250, 44.0000, 283, 49, 41, 1, 10
40.5231, 40.5231, 135.9610, 124.8501, 70.3449, 11.1109, 65.6161, 50.6066, 57.1437, 78.8173, 1.2963, 0.8896, 0, 12, 1165173880.2149, 134.9156, 1165173874.5000, 133.7500, 10.0000, 2.5000, 286, 47, 42, 1, 10
2424.9765, 2424.9765, 5845.4706, 5552.8682, 3220.8027, 292.6024, 2624.6679, 1864.5158, 2003.4724, 3841.9982, 1.2963, 0.8896, 0, 152, 1165173858.4739, 151.3303, 1165173854.3750, 105.0000, 9.7500, 142.0000, 290, 49, 43, 1, 10
1195.6510, 1195.6510, 3251.3141, 2998.1976, 1801.0415, 253.1166, 1450.2726, 1087.0880, 1092.5166, 2158.7975, 1.2963, 0.8896, 0, 143, 1165173861.4797, 150.5080, 1165173857.4375, 106.0000, 9.5000, 144.0000, 297, 50, 44, 1, 10
36.1833, 36.1833, 104.7718, 97.2269, 58.0881, 7.5449, 46.6837, 24.6250, 39.7109, 65.0609, 1.2107, 1.0797, 0, 6, 1165173855.3617, 142.1562, 1165173853.5000, 141.2500, 4.0000, 1.5000, 300, 43, 45, 1, 10
2510.9217, 2510.9217, 6010.7272, 5771.1467, 3327.4697, 239.5805, 2683.2575, 1854.8177, 2126.2900, 3884.4372, 1.2521, 0.9833, 0, 163, 1165173865.3534, 150.0048, 1165173861.1250, 109.0000, 9.7500, 138.0000, 302, 49, 46, 1, 10
21.1102, 21.1102, 74.7760, 65.5216, 41.7982, 9.2544, 32.9777, 26.1262, 20.2599, 54.5161, 1.2963, 0.8896, 0, 7, 1165173808.5430, 157.5271, 1165173807.2500, 156.5000, 2.5000, 2.0000, 303, 18, 47, 1, 10
131.1705, 131.1705, 430.1433, 379.8722, 243.9615, 50.2711, 186.1819, 148.8688, 154.2997, 275.8436, 1.2963, 0.8896, 0, 31, 1165173863.5501, 86.4281, 1165173860.8750, 69.0000, 4.7500, 38.0000, 306, 48, 48, 1, 10
18.5276, 18.5276, 64.3614, 57.0697, 32.1362, 7.2917, 32.2252, 19.7679, 32.4294, 31.9320, 1.4403, 0.6211, 0, 5, 1165173802.8336, 161.1906, 1165173800.5000, 160.2500, 4.0000, 2.0000, 307, 19, 49, 1, 10
844.9920, 844.9920, 2223.4159, 2089.6391, 1182.5619, 133.7767, 1040.8539, 514.4081, 803.2963, 1420.1196, 1.3907, 0.7089, 0, 91, 1165173867.4867, 150.2668, 1165173848.5000, 139.2500, 40.0000, 23.0000, 308, 48, 50, 1, 10
37.1020, 37.1020, 170.2579, 122.3293, 81.3369, 47.9286, 88.9210, 37.6604, 116.0950, 54.1629, 1.3907, 0.7089, 0, 15, 1165173837.0622, 151.6323, 1165173833.5000, 150.2500, 6.0000, 3.0000, 320, 39, 51, 1, 10
343.2678, 343.2678, 1028.6549, 938.0985, 594.3622, 90.5565, 434.2928, 216.0988, 293.7035, 734.9514, 1.2521, 0.9833, 0, 62, 1165173866.2166, 143.9867, 1165173846.5000, 138.7500, 41.0000, 11.0000, 327, 47, 52, 1, 10
32.3732, 32.3732, 101.4338, 92.7702, 53.5822, 8.6636, 47.8516, 24.3700, 40.5584, 60.8754, 1.3907, 0.7089, 0, 7, 1165173871.1325, 143.9859, 1165173868.5000, 143.2500, 5.0000, 1.5000, 337, 44, 53, 1, 10
1599.7408, 1599.7408, 4239.7840, 3895.1450, 2312.1963, 344.6390, 1927.5878, 1372.1587, 1543.5747, 2696.2093, 1.2963, 0.8896, 0, 161, 1165173889.7224, 148.8509, 1165173885.5625, 106.0000, 9.5000, 140.0000, 340, 52, 54, 1, 10
34.1822, 34.1822, 121.4144, 102.8820, 65.1593, 18.5323, 56.2551, 30.2441, 48.1219, 73.2924, 1.3907, 0.7089, 0, 9, 1165173884.8531, 141.6399, 1165173881.5000, 140.2500, 8.0000, 2.5000, 345, 48, 55, 1, 10
125.9070, 125.9070, 405.6782, 364.2689, 223.1078, 41.4093, 182.5704, 156.2108, 146.3558, 259.3224, 1.2963, 0.8896, 0, 28, 1165173899.2109, 127.6647, 1165173897.8125, 94.0000, 2.5000, 72.0000, 362, 49, 56, 1, 10
32.2306, 32.2306, 103.6260, 94.5635, 51.2661, 9.0625, 52.3599, 33.8483, 56.8550, 46.7710, 1.3907, 0.6926, 0, 8, 1165173965.8668, 128.3826, 1165173962.5000, 127.7500, 6.0000, 1.5000, 374, 71, 57, 1, 10
95.4797, 95.4797, 312.1601, 277.7525, 160.1918, 34.4076, 151.9683, 83.4817, 131.1952, 180.9650, 1.3426, 0.7820, 0, 23, 1165173966.2986, 128.7020, 1165173958.5000, 127.2500, 16.0000, 3.0000, 379, 66, 58, 1, 10
50.7633, 50.7633, 153.3100, 146.3423, 85.5687, 6.9677, 67.7413, 56.9768, 45.4018, 107.9082, 1.3907, 0.7089, 0, 11, 1165173911.5370, 116.0638, 1165173911.0625, 106.0000, 1.0000, 24.0000, 387, 50, 59, 1, 10
1037.9649, 1037.9649, 2749.8957, 2551.0547, 1604.6714, 198.8409, 1145.2243, 868.8477, 725.7331, 2024.1626, 1.2521, 0.9833, 0, 111, 1165173914.7389, 146.3220, 1165173910.3750, 109.0000, 9.5000, 110.0000, 388, 53, 60, 1, 10
213.4439, 213.4439, 631.7602, 583.5134, 352.4763, 48.2468, 279.2839, 244.8421, 227.6384, 404.1217, 1.2963, 0.8896, 0, 39, 1165173914.1636, 111.0140, 1165173912.4375, 82.0000, 2.8750, 68.0000, 391, 54, 61, 1, 10
110.8227, 110.8227, 375.0026, 324.0027, 196.2852, 50.9999, 178.7175, 146.5189, 164.0862, 210.9164, 1.2521, 0.9670, 0, 26, 1165173923.6723, 101.0781, 1165173923.0625, 66.0000, 1.0000, 80.0000, 401, 57, 62, 1, 10
33.8292, 33.8292, 105.7699, 95.2465, 55.7235, 10.5234, 50.0463, 24.3122, 29.0214, 76.7485, 1.2963, 0.8733, 0, 7, 1165173944.7525, 135.9738, 1165173941.5000, 135.2500, 6.0000, 1.5000, 405, 61, 63, 1, 10
57.9874, 57.9874, 206.6577, 172.3797, 106.4423, 34.2780, 100.2154, 52.6082, 84.7725, 121.8852, 1.3426, 0.7983, 0, 15, 1165173885.5370, 151.8467, 1165173880.5000, 149.2500, 12.0000, 4.5000, 407, 50, 64, 1, 10
20.7779, 20.7779, 75.2163, 67.5026, 41.0497, 7.7137, 34.1666, 15.7266, 22.6684, 52.5480, 1.2521, 0.9670, 0, 8, 1165173970.2256, 132.2194, 1165173966.5000, 131.2500, 7.0000, 2.0000, 418, 68, 65, 1, 10
17.7063, 17.7063, 50.7021, 46.8656, 25.2836, 3.8365, 25.4185, 16.9306, 25.3249, 25.3772, 1.3426, 0.7983, 0, 3, 1165173878.7510, 159.1972, 1165173877.5000, 158.7500, 3.0000, 1.0000, 431, 48, 66, 1, 10
