significance,loghbayesiancirc,standard,circenergy,circinc,circnullenergy,circnullinc,powerlaw,energyitf1,energyitf2,skypositiontheta,skypositionphi,jobNumber,nPixels,peakTime,peakFrequency,minTime,minFreq,deltaTime,deltaFreq,injIdx,triggerIdx,uniqIdx,filename,injscale
218.4975,218.4975,743.8272,645.1596,461.8344,98.6676,281.9928,248.7634,145.9014,597.9258,1.2521,0.9670,0,56,1165174114.3816,89.4356,1165174112.0625,46.0000,3.3750,108.0000,727,52,299,1,11
1071.6883,1071.6883,2426.3384,2388.0744,1416.2284,38.2639,1010.1100,191.6289,699.7900,1726.5484,1.2963,0.8570,0,50,1165174154.7467,118.9050,1165174147.5000,114.7500,16.0000,8.5000,735,57,300,1,11
747.1345,747.1345,2198.1771,2016.2643,1218.3622,181.9128,979.8149,844.0182,775.3525,1422.8246,1.3426,0.7820,0,132,1165174121.0138,97.7682,1165174111.1250,47.0000,13.5000,138.0000,740,51,301,1,11
4451.3208,4451.3208,10529.5051,9856.9939,5453.0303,672.5112,5076.4748,3844.5534,3991.2488,6538.2563,1.3426,0.7820,0,193,1165174132.4665,149.3370,1165174127.6250,107.0000,10.2500,146.0000,751,53,302,1,11
1681.7608,1681.7608,4032.4072,3872.3224,2088.0261,160.0848,1944.3811,755.6965,1694.7466,2337.6606,1.2521,0.9670,0,111,1165174130.0859,152.1204,1165174114.5000,142.2500,31.0000,20.5000,752,52,303,1,11
1725.9401,1725.9401,4284.0749,3997.4818,2230.8686,286.5931,2053.2063,573.8783,1717.5550,2566.5199,1.2521,0.9670,0,120,1165174130.5506,152.6457,1165174116.2500,142.5000,30.0000,20.0000,754,51,304,1,11
7860.2865,7860.2865,17700.9327,16965.9368,9237.9145,734.9959,8463.0182,6007.0849,6977.3181,10723.6146,1.2963,0.8733,0,229,1165174135.8787,149.8642,1165174131.1250,105.0000,10.2500,156.0000,755,56,305,1,11
356.2673,356.2673,1134.7241,1007.6752,651.9616,127.0489,482.7625,401.9722,366.9414,767.7827,1.2107,1.0634,0,78,1165174134.8201,106.0284,1165174129.8125,46.0000,7.1250,160.0000,758,54,306,1,11
1981.7108,1981.7108,5286.7320,4920.3958,3034.8314,366.3362,2251.9006,1910.4737,1693.8152,3592.9168,1.2521,0.9670,0,238,1165174134.5990,118.9195,1165174124.5625,42.0000,13.2500,288.0000,759,55,307,1,11
5632.5320,5632.5320,12532.1796,12280.7788,6689.7123,251.4008,5842.4673,4493.2936,4479.6906,8052.4890,1.2521,0.9670,0,194,1165174141.7577,153.2082,1165174137.8750,109.0000,8.7500,146.0000,765,56,308,1,11
1131.4912,1131.4912,2734.2363,2634.2946,1409.5969,99.9417,1324.6394,437.2875,1165.1814,1569.0549,1.2521,0.9670,0,82,1165174135.5356,154.7329,1165174124.7500,147.5000,21.5000,16.0000,770,54,309,1,11
21.6277,21.6277,71.7185,65.6220,38.9921,6.0965,32.7264,31.0876,25.0616,46.6569,1.2963,0.8733,0,6,1165174146.1443,130.2469,1165174146.1367,32.0000,0.0156,192.0000,776,56,310,1,11
196.5144,196.5144,568.4766,503.3607,283.3787,65.1159,285.0979,268.8781,283.8324,284.6442,1.4403,0.5885,0,25,1165174147.1946,271.5394,1165174147.0156,184.0000,0.3438,304.0000,777,57,311,1,11
30.7464,30.7464,77.9537,74.2589,43.1572,3.6948,34.7965,29.4661,18.3397,59.6140,1.2963,0.8570,0,3,1165174149.2961,185.1761,1165174149.2910,64.0000,0.0078,256.0000,782,57,312,1,11
808.7799,808.7799,2296.7681,2107.3368,1245.6099,189.4313,1051.1582,886.5127,807.1372,1489.6309,1.3426,0.7656,0,119,1165174150.6849,136.4541,1165174147.0625,54.0000,5.3750,244.0000,791,57,313,1,11
21.0187,21.0187,88.0281,72.3859,49.2201,15.6422,38.8081,35.3727,31.0188,57.0093,1.2521,0.9507,0,9,1165174153.7374,108.9889,1165174153.6797,48.0000,0.1406,96.0000,797,57,314,1,11
397.8039,397.8039,1123.4833,1051.7701,703.3951,71.7133,420.0882,291.5830,288.6307,834.8526,1.4403,0.6048,0,67,1165174136.9211,47.0978,1165174114.5000,33.7500,31.0000,23.5000,799,53,315,1,11
309.9658,309.9658,788.4864,756.0597,406.7249,32.4268,381.7615,219.0533,339.7492,448.7373,1.2107,1.0634,0,31,1165174141.9085,159.3247,1165174138.2500,155.5000,8.0000,9.0000,804,53,316,1,11
45.9430,45.9430,159.8404,143.3543,83.8935,16.4861,75.9468,58.0719,57.5696,102.2707,1.2963,0.8733,0,15,1165174115.4253,151.8658,1165174107.5000,149.7500,13.0000,5.0000,805,50,317,1,11
991.2352,991.2352,2701.0259,2521.1010,1537.9281,179.9249,1163.0978,1013.3023,907.5037,1793.5222,1.2963,0.8570,0,132,1165174161.9421,115.3402,1165174157.9375,30.0000,5.5000,276.0000,814,58,318,1,11
113.1005,113.1005,329.0121,316.8559,209.9661,12.1562,119.0460,104.1379,95.7839,233.2282,1.3426,0.7820,0,22,1165174139.6904,39.7693,1165174132.5000,35.7500,13.0000,8.0000,816,54,319,1,11
223.9818,223.9818,723.7598,635.8032,476.5104,87.9567,247.2494,168.2099,159.7920,563.9679,1.3426,0.7820,0,49,1165174133.2542,34.2356,1165174111.5000,26.2500,34.0000,14.0000,818,51,320,1,11
22.9498,22.9498,76.0926,67.8325,42.8888,8.2601,33.2039,24.9000,16.3610,59.7317,1.3426,0.7656,0,6,1165174167.7546,134.4732,1165174167.2500,132.5000,1.0000,4.0000,819,61,321,1,11
20.3198,20.3198,70.5126,64.2400,50.4801,6.2726,20.0325,16.5738,6.1828,64.3298,1.2521,0.9507,0,7,1165174173.4375,65.2674,1165174173.3125,58.0000,0.2500,16.0000,832,63,322,1,11
1133.3635,1133.3635,2996.9398,2819.8361,1777.4425,177.1037,1219.4972,1067.3312,841.6207,2155.3191,1.2963,0.8570,0,135,1165174174.3101,101.3662,1165174168.6875,38.0000,7.1250,204.0000,838,63,323,1,11
23.9152,23.9152,78.4397,71.9689,57.5689,6.4708,20.8708,9.0420,11.3832,67.0565,1.2521,0.9670,0,7,1165174134.1524,33.8192,1165174129.5000,31.2500,8.0000,4.0000,840,53,324,1,11
459.3614,459.3614,1532.5904,1332.4435,830.9526,200.1468,701.6377,594.0155,571.7668,960.8236,1.2963,0.8570,0,106,1165174186.1074,128.6698,1165174181.3125,62.0000,6.8750,208.0000,863,65,325,1,11
254.1608,254.1608,733.3361,685.1486,369.7799,48.1875,363.5561,179.6974,295.6027,437.7334,1.3907,0.6926,0,41,1165174138.7547,159.7854,1165174132.2500,155.5000,14.0000,8.0000,890,54,326,1,11
30.2883,30.2883,94.0672,84.3688,47.5837,9.6984,46.4835,44.3875,44.7734,49.2938,1.3426,0.7656,0,6,1165174223.9165,167.1585,1165174223.8984,112.0000,0.0469,96.0000,927,72,327,1,11
2450.0522,2450.0522,5779.6885,5568.2882,2985.6970,211.4003,2793.9914,2171.9335,2502.0780,3277.6105,1.2107,1.0634,0,143,1165174135.3908,216.7374,1165174125.7500,190.5000,20.5000,61.0000,941,53,328,1,11
20.7367,20.7367,81.9825,64.8802,51.7080,17.1023,30.2746,22.3344,24.0186,57.9639,1.2521,0.9507,0,7,1165174213.5507,37.9765,1165174211.5000,36.2500,5.0000,4.0000,944,72,329,1,11
1704.1506,1704.1506,4344.8111,4084.0678,2216.7766,260.7433,2128.0345,1517.4160,1986.2811,2358.5300,1.2521,0.9670,0,154,1165174136.4721,218.3495,1165174127.6250,191.0000,19.0000,62.0000,947,55,330,1,11
1255.9035,1255.9035,3252.2041,3005.2350,1625.8117,246.9692,1626.3925,1175.2086,1653.5346,1598.6695,1.3426,0.7820,0,110,1165174140.2943,224.7511,1165174133.8750,203.0000,12.7500,54.0000,956,55,331,1,11
34.0443,34.0443,144.7008,112.3746,91.1502,32.3262,53.5506,40.8189,43.1699,101.5309,1.2521,0.9507,0,14,1165174208.7816,39.8973,1165174199.5000,36.2500,16.0000,7.0000,960,70,332,1,11
1653.8435,1653.8435,3920.3831,3752.9308,2023.5423,167.4523,1896.8408,1403.9134,1624.8696,2295.5136,1.2521,0.9670,0,95,1165174141.3962,228.0919,1165174136.1250,209.0000,10.5000,50.0000,964,56,333,1,11
41.3796,41.3796,167.8489,134.2940,98.3969,33.5549,69.4520,53.3452,57.5645,110.2844,1.3426,0.7656,0,15,1165174216.3248,32.1764,1165174207.5000,28.2500,15.0000,6.5000,972,71,334,1,11
3534.5283,3534.5283,8406.0424,7914.6459,4424.7964,491.3965,3981.2460,3112.0109,3519.9252,4886.1172,1.2521,0.9507,0,175,1165174247.7006,152.0144,1165174243.6250,103.0000,10.0000,148.0000,973,75,335,1,11
7342.9613,7342.9613,16184.6493,15848.0317,8572.0308,336.6176,7612.6184,5204.5462,6240.1746,9944.4747,1.2963,0.8570,0,211,1165174248.2013,150.5708,1165174243.6250,103.0000,10.2500,148.0000,974,73,336,1,11
43.2910,43.2910,135.0069,124.9786,83.2190,10.0283,51.7879,38.3866,42.3084,92.6986,1.4403,0.5885,0,10,1165174222.2356,39.0904,1165174216.5000,36.2500,11.0000,5.0000,976,72,337,1,11
36.3123,36.3123,120.8562,112.7066,77.5832,8.1496,43.2731,42.5870,29.5634,91.2928,1.2963,0.8570,0,11,1165174221.8726,33.4923,1165174216.5000,31.7500,10.0000,3.5000,1005,73,338,1,11
26.5689,26.5689,82.6073,78.8616,41.1720,3.7457,41.4353,39.5516,42.5848,40.0225,1.3426,0.7656,0,7,1165174262.1073,259.9287,1165174262.0781,232.0000,0.0625,64.0000,1007,84,339,1,11
4160.4602,4160.4602,10014.4259,9247.8125,5271.2614,766.6135,4743.1645,3622.9059,4059.1202,5955.3058,1.2963,0.8570,0,189,1165174268.9546,151.7990,1165174264.8750,107.0000,10.5000,142.0000,1025,81,340,1,11
56.4361,56.4361,215.9768,177.9937,114.9420,37.9831,101.0348,60.7885,77.8361,138.1407,1.2963,0.8570,0,19,1165174336.5629,127.3236,1165174324.5000,125.7500,19.0000,3.5000,1027,97,341,1,11
28.6960,28.6960,118.0154,95.2301,66.9540,22.7853,51.0614,38.2906,43.6729,74.3425,1.3426,0.7656,0,11,1165174247.3187,32.9987,1165174241.5000,31.2500,10.0000,3.0000,1068,22,342,1,11
2761.7425,2761.7425,6654.9567,6301.8223,3565.0913,353.1344,3089.8654,2442.3462,2440.6514,4214.3053,1.2963,0.8570,0,167,1165174295.6572,151.5208,1165174291.6250,107.0000,9.7500,140.0000,1071,34,343,1,11
5827.3946,5827.3946,13317.6126,12799.1672,6923.3083,518.4454,6394.3043,4385.1000,5464.8386,7852.7740,1.3426,0.7656,0,226,1165174302.1909,151.1530,1165174297.6250,105.0000,10.2500,146.0000,1083,35,344,1,11
792.7606,792.7606,2161.2879,1981.8484,1159.1969,179.4394,1002.0910,597.6866,796.6641,1364.6237,1.2521,0.9507,0,93,1165174312.7360,150.1702,1165174293.5000,139.2500,42.0000,25.5000,1097,34,345,1,11
30.8909,30.8909,102.9089,95.4371,64.8542,7.4718,38.0547,34.2884,22.1586,80.7503,1.2521,0.9507,0,9,1165174317.3015,101.5341,1165174317.2656,56.0000,0.0625,96.0000,1105,38,346,1,11
4348.9438,4348.9438,10145.2151,9614.2531,5566.4790,530.9620,4578.7361,3541.6424,3399.0761,6746.1389,1.2521,0.9507,0,183,1165174325.0636,152.6792,1165174321.1250,105.0000,9.7500,140.0000,1123,43,347,1,11
24.1741,24.1741,193.5385,95.1263,89.9275,98.4122,103.6110,24.9903,170.7884,22.7502,1.4403,0.6211,0,16,1165173837.2702,187.7652,1165173832.5000,186.2500,13.0000,4.0000,3,29,348,1,12
24.1737,24.1737,193.5458,95.1252,89.9245,98.4207,103.6213,24.9942,170.7894,22.7564,1.4403,0.6211,0,16,1165173837.2702,187.7652,1165173832.5000,186.2500,13.0000,4.0000,4,30,349,1,12
24.4339,24.4339,97.0124,78.7003,62.3669,18.3121,34.6454,32.8130,16.1974,80.8149,1.2963,0.8896,0,9,1165173700.6872,101.3919,1165173700.4844,72.0000,0.3438,48.0000,6,2,350,1,12
24.1630,24.1630,193.5075,95.0998,89.9017,98.4078,103.6058,24.9985,170.6925,22.8151,1.4403,0.6211,0,16,1165173837.2697,187.7652,1165173832.5000,186.2500,13.0000,4.0000,9,24,351,1,12
24.1663,24.1663,193.5285,95.1075,89.9052,98.4210,103.6232,24.9954,170.7684,22.7601,1.4403,0.6211,0,16,1165173837.2702,187.7652,1165173832.5000,186.2500,13.0000,4.0000,11,31,352,1,12
24.3315,24.3315,194.2484,95.4763,90.2851,98.7722,103.9633,24.8531,171.6348,22.6137,1.4403,0.6211,0,16,1165173837.2771,187.7679,1165173832.5000,186.2500,13.0000,4.0000,14,31,353,1,12
24.1678,24.1678,193.5349,95.1111,89.9082,98.4238,103.6267,25.0151,170.7742,22.7607,1.4403,0.6211,0,16,1165173837.2702,187.7652,1165173832.5000,186.2500,13.0000,4.0000,16,30,354,1,12
24.1830,24.1830,193.6103,95.1467,89.9423,98.4636,103.6680,25.0006,170.8470,22.7633,1.4403,0.6211,0,16,1165173837.2702,187.7652,1165173832.5000,186.2500,13.0000,4.0000,18,31,355,1,12
23039.6797,23039.6797,48510.1065,47965.1776,27653.0522,544.9289,20857.0543,651.0707,16117.6780,32392.4286,1.2521,0.9833,0,297,1165173722.7904,130.9403,1165173699.5000,113.7500,53.0000,38.5000,20,1,356,1,12
38.0765,38.0765,112.6671,106.1692,68.1113,6.4978,44.5558,40.5536,33.6768,78.9902,1.2521,0.9833,0,8,1165173708.1916,80.5927,1165173707.7500,78.5000,1.0000,4.0000,23,3,357,1,12
2102.3459,2102.3459,4822.9789,4668.6626,2770.6058,154.3163,2052.3730,477.8900,1475.2759,3347.7029,1.2521,0.9833,0,94,1165173713.2516,147.1659,1165173699.5000,138.7500,30.0000,17.0000,25,2,358,1,12
24.1738,24.1738,193.5633,95.1251,89.9218,98.4382,103.6415,24.9965,170.8029,22.7604,1.4403,0.6211,0,16,1165173837.2703,187.7652,1165173832.5000,186.2500,13.0000,4.0000,26,31,359,1,12
7697.4651,7697.4651,17497.7704,16604.7986,9700.5552,892.9718,7797.2151,4419.6294,5896.7598,11601.0106,1.2963,0.8896,0,218,1165173712.1699,150.7264,1165173707.8750,99.0000,10.5000,154.0000,29,4,360,1,12
23.6274,23.6274,190.9570,93.7889,88.6801,97.1681,102.2769,24.2050,168.4245,22.5325,1.4403,0.6211,0,16,1165173837.2668,187.7630,1165173832.5000,186.2500,13.0000,4.0000,32,32,361,1,12
2476.3948,2476.3948,5777.5074,5545.2156,3250.1259,232.2918,2527.3815,649.6273,1906.8583,3870.6490,1.2521,0.9833,0,123,1165173715.9016,149.3413,1165173699.5000,138.7500,36.0000,21.5000,33,2,362,1,12
24.1489,24.1489,193.4461,95.0667,89.8666,98.3794,103.5795,24.9848,170.6986,22.7476,1.4403,0.6211,0,16,1165173837.2702,187.7652,1165173832.5000,186.2500,13.0000,4.0000,34,26,363,1,12
24.1777,24.1777,193.5814,95.1342,89.9298,98.4472,103.6516,25.0020,170.8132,22.7682,1.4403,0.6211,0,16,1165173837.2702,187.7652,1165173832.5000,186.2500,13.0000,4.0000,36,31,364,1,12
24.1856,24.1856,193.6195,95.1529,89.9475,98.4666,103.6720,25.0063,170.8465,22.7730,1.4403,0.6211,0,16,1165173837.2702,187.7652,1165173832.5000,186.2500,13.0000,4.0000,37,31,365,1,12
24.1854,24.1854,193.6189,95.1524,89.9473,98.4665,103.6716,25.0048,170.8485,22.7703,1.4403,0.6211,0,16,1165173837.2702,187.7652,1165173832.5000,186.2500,13.0000,4.0000,40,31,366,1,12
23.4542,23.4542,191.6754,93.4593,88.2388,98.2161,103.4366,25.4352,168.8739,22.8015,1.4403,0.6211,0,16,1165173837.2662,187.7662,1165173832.5000,186.2500,13.0000,4.0000,42,30,367,1,12
24.1517,24.1517,193.4180,95.0684,89.8676,98.3496,103.5504,24.9534,170.7097,22.7083,1.4403,0.6211,0,16,1165173837.2704,187.7651,1165173832.5000,186.2500,13.0000,4.0000,44,32,368,1,12
23.4198,23.4198,191.2069,93.3769,88.2274,97.8300,102.9795,24.3230,168.5222,22.6847,1.4403,0.6211,0,16,1165173837.2623,187.7671,1165173832.5000,186.2500,13.0000,4.0000,45,30,369,1,12
20.7175,20.7175,120.9462,67.6017,54.6802,53.3445,66.2660,3.8847,114.9750,5.9712,1.3907,0.7089,0,8,1165173837.1094,163.4074,1165173834.5000,162.2500,7.0000,3.0000,46,29,370,1,12
857.6367,857.6367,2261.1870,2103.9570,1291.3450,157.2301,969.8420,494.1126,696.5975,1564.5896,1.2521,0.9833,0,91,1165173720.1026,150.0229,1165173701.5000,138.7500,39.0000,23.5000,49,2,371,1,12
24.1673,24.1673,193.5337,95.1100,89.9089,98.4237,103.6249,24.9915,170.7778,22.7559,1.4403,0.6211,0,16,1165173837.2703,187.7651,1165173832.5000,186.2500,13.0000,4.0000,50,29,372,1,12
21.9219,21.9219,128.8372,72.6125,58.2817,56.2247,70.5555,5.6530,121.8774,6.9598,1.3907,0.7089,0,9,1165173836.9881,163.3545,1165173834.5000,162.2500,7.0000,3.0000,53,30,373,1,12
24.1820,24.1820,193.6018,95.1443,89.9394,98.4575,103.6624,25.0040,170.8315,22.7703,1.4403,0.6211,0,16,1165173837.2702,187.7652,1165173832.5000,186.2500,13.0000,4.0000,55,31,374,1,12
22.1581,22.1581,171.7853,83.3696,74.8396,88.4157,96.9457,16.8603,157.2722,14.5131,1.3907,0.7089,0,14,1165173837.6600,187.6410,1165173832.5000,186.2500,13.0000,3.0000,57,28,375,1,12
4887.0466,4887.0466,11133.9874,10598.2919,5992.5297,535.6955,5141.4577,552.4930,4059.8478,7074.1396,1.3426,0.7983,0,155,1165173726.0668,150.0341,1165173703.5000,138.7500,45.0000,25.5000,60,4,376,1,12
9860.2392,9860.2392,21725.3445,21082.0303,11953.2955,643.3142,9772.0490,5323.1217,7555.7012,14169.6433,1.2963,0.8896,0,230,1165173731.3000,151.2918,1165173727.1250,107.0000,9.7500,144.0000,62,6,377,1,12
92.3823,92.3823,216.2270,212.1089,121.1985,4.1181,95.0285,84.6454,65.5692,150.6578,1.2963,0.8896,0,6,1165173732.3930,171.6517,1165173732.3887,64.0000,0.0117,384.0000,64,7,378,1,12
4470.6976,4470.6976,9897.4005,9763.0696,5454.5864,134.3309,4442.8141,621.5653,3428.0517,6469.3488,1.2963,0.8896,0,158,1165173733.0890,150.0672,1165173714.5000,138.7500,39.0000,23.5000,65,5,379,1,12
23.5261,23.5261,191.1311,93.6099,88.4452,97.5212,102.6859,25.1754,168.5760,22.5551,1.4403,0.6211,0,16,1165173837.2801,187.7641,1165173832.5000,186.2500,13.0000,4.0000,67,29,380,1,12
23.7801,23.7801,190.7222,94.1402,89.1292,96.5820,101.5930,24.2340,168.4187,22.3035,1.4403,0.6211,0,16,1165173837.2921,187.7666,1165173832.5000,186.2500,13.0000,4.0000,73,27,381,1,12
21.0672,21.0672,73.1565,66.0174,43.5853,7.1391,29.5712,28.4535,17.1163,56.0402,1.2963,0.8896,0,7,1165173740.1172,127.8860,1165173739.9375,118.0000,0.3750,20.0000,77,8,382,1,12
21.5621,21.5621,126.6049,71.7824,57.6043,54.8225,69.0006,4.3485,119.7493,6.8556,1.3907,0.7089,0,9,1165173836.9828,163.3517,1165173834.5000,162.2500,7.0000,3.0000,79,30,383,1,12
2580.4750,2580.4750,6628.8579,6243.0663,4134.9906,385.7916,2493.8673,2039.6690,1748.6559,4880.2019,1.2521,0.9833,0,229,1165173740.3785,95.0739,1165173729.6250,27.0000,13.2500,228.0000,80,6,384,1,12
43.7249,43.7249,126.0630,117.4899,63.5487,8.5731,62.5142,56.2868,52.6874,73.3756,1.3907,0.7089,0,7,1165173742.8577,311.4393,1165173742.8281,280.0000,0.0625,64.0000,81,8,385,1,12
21.9122,21.9122,128.8063,72.5896,58.2618,56.2167,70.5445,5.6518,121.8481,6.9582,1.3907,0.7089,0,9,1165173836.9880,163.3544,1165173834.5000,162.2500,7.0000,3.0000,82,30,386,1,12
13964.4430,13964.4430,29725.4665,29468.4870,16458.4860,256.9795,13266.9805,6749.2820,10022.4100,19703.0565,1.2963,0.8896,0,243,1165173744.0343,151.6103,1165173739.8750,107.0000,9.7500,148.0000,86,8,387,1,12
3444.0218,3444.0218,8546.8038,8155.5227,5162.8061,391.2811,3383.9976,2640.5679,2480.6303,6066.1734,1.2963,0.8896,0,246,1165173744.4282,97.6740,1165173736.1250,23.0000,9.7500,226.0000,89,7,388,1,12
23.9401,23.9401,179.6855,92.3360,82.8129,87.3494,96.8726,17.6411,161.6948,17.9907,1.4403,0.6211,0,15,1165173837.5091,187.7615,1165173832.5000,186.2500,13.0000,4.0000,91,28,389,1,12
4812.4749,4812.4749,10683.5859,10487.9678,6014.2905,195.6181,4669.2954,607.8036,3576.8907,7106.6952,1.2521,0.9833,0,163,1165173747.2452,150.1876,1165173728.5000,137.7500,40.0000,25.0000,93,8,390,1,12
35.8469,35.8469,370.1036,141.2834,122.4124,228.8201,247.6912,13.7773,343.8133,26.2903,1.4403,0.6211,0,24,1165173826.4331,116.9429,1165173820.5000,115.7500,16.0000,2.5000,94,22,391,1,12
23.5043,23.5043,190.7699,93.5058,88.2530,97.2641,102.5169,24.5599,168.4300,22.3399,1.4403,0.6211,0,16,1165173837.2628,187.7648,1165173832.5000,186.2500,13.0000,4.0000,96,28,392,1,12
21.9124,21.9124,128.8217,72.5904,58.2605,56.2313,70.5612,5.6523,121.8611,6.9606,1.3907,0.7089,0,9,1165173836.9882,163.3545,1165173834.5000,162.2500,7.0000,3.0000,98,28,393,1,12
9480.2849,9480.2849,21368.2703,20350.7395,11629.1802,1017.5308,9739.0901,5252.4136,7862.4505,13505.8199,1.2963,0.8896,0,243,1165173750.2677,151.7365,1165173745.3750,105.0000,10.5000,146.0000,100,8,394,1,12
24.1815,24.1815,193.6011,95.1425,89.9390,98.4587,103.6622,25.0076,170.8291,22.7720,1.4403,0.6211,0,16,1165173837.2702,187.7652,1165173832.5000,186.2500,13.0000,4.0000,102,30,395,1,12
23.5288,23.5288,191.1417,93.5853,88.4820,97.5564,102.6596,24.6135,168.6076,22.5340,1.4403,0.6211,0,16,1165173837.2785,187.7694,1165173832.5000,186.2500,13.0000,4.0000,107,28,396,1,12
22.3018,22.3018,171.1569,86.3041,79.4748,84.8527,91.6821,12.7559,156.8919,14.2650,1.4403,0.6211,0,14,1165173837.6381,187.6302,1165173832.5000,186.2500,13.0000,3.0000,110,28,397,1,12
33.0956,33.0956,96.1361,90.6455,50.9429,5.4906,45.1932,42.8378,42.4877,53.6484,1.3426,0.7983,0,6,1165173758.4129,85.8635,1165173758.3984,48.0000,0.0312,96.0000,114,11,398,1,12
51.5323,51.5323,167.4598,153.7699,90.5359,13.6899,76.9239,63.1166,63.0262,104.4336,1.3426,0.7983,0,13,1165173758.8663,115.4905,1165173758.6875,90.0000,0.3750,48.0000,117,11,399,1,12
31.4073,31.4073,83.4975,79.6983,47.5645,3.7992,35.9331,33.1716,26.3954,57.1022,1.2963,0.8896,0,4,1165173759.2945,114.8407,1165173759.2852,32.0000,0.0156,192.0000,118,11,400,1,12
24.8360,24.8360,183.4191,94.4848,84.9639,88.9342,98.4552,21.7142,165.2221,18.1970,1.4403,0.6211,0,15,1165173837.5044,187.7523,1165173832.5000,186.2500,13.0000,4.0000,120,35,401,1,12
38.8760,38.8760,169.3336,130.6612,88.3121,38.6723,81.0215,65.9654,79.2033,90.1303,1.2521,0.9833,0,15,1165173760.2324,109.7912,1165173760.1094,40.0000,0.1875,128.0000,123,11,402,1,12
22.8824,22.8824,123.1950,81.5812,56.0428,41.6138,67.1522,38.3348,74.5823,48.6126,1.3426,0.7983,0,11,1165173762.5472,62.9927,1165173760.2500,57.5000,6.5000,10.0000,124,11,403,1,12
21.9106,21.9106,128.1673,72.6146,58.4449,55.5527,69.7224,5.6456,121.3384,6.8289,1.3907,0.7089,0,9,1165173836.9654,163.3455,1165173834.5000,162.2500,7.0000,3.0000,129,30,404,1,12
55.2926,55.2926,161.0061,144.3681,79.1889,16.6380,81.8172,60.2894,82.4614,78.5448,1.3426,0.7983,0,8,1165173765.8382,136.4139,1165173765.1250,129.0000,1.0000,16.0000,130,11,405,1,12
3159.6695,3159.6695,7418.9296,7004.4344,3958.2287,414.4952,3460.7009,649.9176,2809.8263,4609.1033,1.3426,0.7983,0,139,1165173769.4178,149.8335,1165173750.5000,138.7500,39.0000,23.5000,138,10,406,1,12
24.4943,24.4943,137.9988,81.0064,62.7385,56.9924,75.2603,8.9996,127.5498,10.4490,1.3907,0.7089,0,10,1165173837.0498,163.2670,1165173834.5000,161.7500,7.0000,3.5000,148,31,407,1,12
25.7318,25.7318,77.7081,70.7102,38.2628,6.9979,39.4453,34.7829,39.5621,38.1461,1.2963,0.8896,0,5,1165173779.5875,83.7548,1165173779.5703,16.0000,0.0312,128.0000,154,14,408,1,12
21.9897,21.9897,128.5844,72.7678,58.5224,55.8166,70.0620,5.6483,121.7121,6.8723,1.3907,0.7089,0,9,1165173836.9880,163.3540,1165173834.5000,162.2500,7.0000,3.0000,168,32,409,1,12
29.0448,29.0448,77.2637,74.4881,42.0984,2.7756,35.1653,31.6204,24.2598,53.0039,1.2963,0.8896,0,4,1165173792.2397,184.8770,1165173792.2363,64.0000,0.0078,256.0000,176,15,410,1,12
23.5317,23.5317,191.2224,93.5778,88.2064,97.6446,103.0160,24.8762,168.6720,22.5504,1.4403,0.6211,0,16,1165173837.2806,187.7675,1165173832.5000,186.2500,13.0000,4.0000,177,28,411,1,12
56.6088,56.6088,156.3899,148.3243,90.0498,8.0656,66.3401,65.0131,57.8607,98.5292,1.2521,0.9833,0,7,1165173794.1961,72.1818,1165173794.1797,16.0000,0.0312,160.0000,179,16,412,1,12
24.1771,24.1771,193.5796,95.1330,89.9290,98.4466,103.6506,25.0003,170.8141,22.7655,1.4403,0.6211,0,16,1165173837.2702,187.7652,1165173832.5000,186.2500,13.0000,4.0000,193,30,413,1,12
36.8719,36.8719,134.1740,117.5207,82.5296,16.6533,51.6445,38.0709,39.5396,94.6345,1.3426,0.7983,0,12,1165173759.7057,33.2430,1165173754.5000,31.7500,9.0000,3.0000,194,14,414,1,12
24.1797,24.1797,193.5795,95.1388,89.9352,98.4407,103.6443,24.9984,170.8141,22.7653,1.4403,0.6211,0,16,1165173837.2708,187.7651,1165173832.5000,186.2500,13.0000,4.0000,198,28,415,1,12
48.4506,48.4506,135.0595,130.5645,67.7981,4.4950,67.2613,60.2611,65.3864,69.6731,1.3426,0.7983,0,8,1165173807.1798,228.0015,1165173807.0625,218.0000,0.2500,20.0000,207,21,416,1,12
23.7759,23.7759,192.6124,94.1821,89.1276,98.4304,103.4848,24.3223,170.0042,22.6082,1.4403,0.6211,0,16,1165173837.2766,187.7635,1165173832.5000,186.2500,13.0000,4.0000,220,21,417,1,12
41.2946,41.2946,181.5380,142.4570,94.1339,39.0811,87.4041,71.3232,85.5049,96.0331,1.2521,0.9833,0,19,1165173817.9713,121.4168,1165173817.7656,72.0000,0.3750,112.0000,223,24,418,1,12
24.1813,24.1813,193.6005,95.1428,89.9385,98.4577,103.6620,25.0018,170.8339,22.7666,1.4403,0.6211,0,16,1165173837.2702,187.7652,1165173832.5000,186.2500,13.0000,4.0000,224,31,419,1,12
24.1825,24.1825,193.6062,95.1455,89.9410,98.4607,103.6652,25.0019,170.8405,22.7657,1.4403,0.6211,0,16,1165173837.2702,187.7652,1165173832.5000,186.2500,13.0000,4.0000,230,31,420,1,12
24.1899,24.1899,193.6051,95.1604,89.9504,98.4447,103.6548,25.0006,170.8617,22.7434,1.4403,0.6211,0,16,1165173837.2705,187.7651,1165173832.5000,186.2500,13.0000,4.0000,234,31,421,1,12
